id,lang,time,timestamp,status_display,runtime,url,is_pending,title,memory,code,compare_result
375877992,javascript,"5 days, 8 hours",1596536932,Wrong Answer,N/A,/submissions/detail/375877992/,Not Pending,Power of Four,N/A,"/**
 * @param {number} num
 * @return {boolean}
 */
var isPowerOfFour = function(n) {
  if(n===0) return false;
  if(n===1) return true;
  return (1431655764 & n) === n;
};",1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111101111111111101110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111101110111111111111111111111111111111111111111111101110111111111110111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
375877559,javascript,"5 days, 8 hours",1596536850,Wrong Answer,N/A,/submissions/detail/375877559/,Not Pending,Power of Four,N/A,"/**
 * @param {number} num
 * @return {boolean}
 */
var isPowerOfFour = function(n) {
  return n && (1431655765 & n) === n;
};",1011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101100111111111111111111111111111111111111111111101100111111111100110011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101100111111111100110011111111111111111111111111111111111111111100110011111111110011001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
375877477,javascript,"5 days, 8 hours",1596536836,Wrong Answer,N/A,/submissions/detail/375877477/,Not Pending,Power of Four,N/A,"/**
 * @param {number} num
 * @return {boolean}
 */
var isPowerOfFour = function(n) {
  return n && (1431655764 & n) === n;
};",1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111101111111111111111111111111111111111111111111111101111111111101110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111101110111111111111111111111111111111111111111111101110111111111110111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
375877293,javascript,"5 days, 8 hours",1596536797,Wrong Answer,N/A,/submissions/detail/375877293/,Not Pending,Power of Four,N/A,"/**
 * @param {number} num
 * @return {boolean}
 */
var isPowerOfFour = function(n) {
  return (1431655764 & n) === n;
};",1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111101111111111111111111111111111111111111111111111101111111111101110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111101110111111111111111111111111111111111111111111101110111111111110111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
375875617,javascript,"5 days, 9 hours",1596536463,Wrong Answer,N/A,/submissions/detail/375875617/,Not Pending,Power of Four,N/A,"/**
 * @param {number} num
 * @return {boolean}
 */
var isPowerOfFour = function(num) {
  return Math.pow(4,15) % Math.abs(num) === 0;  
};",1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111110111111111111111011111110111010011011110111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101010101010101010101000000000000000000000
375508573,javascript,"6 days, 1 hour",1596476622,Accepted,80 ms,/submissions/detail/375508573/,Not Pending,Can Make Arithmetic Progression From Sequence,37.4 MB,"var canMakeArithmeticProgression = A => A.sort((a,b)=>a-b).map((x,i)=>A[i]-A[i-1]).filter(x=>x==A[1]-A[0]).length==A.length-1;",1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
375508394,javascript,"6 days, 1 hour",1596476594,Accepted,76 ms,/submissions/detail/375508394/,Not Pending,Can Make Arithmetic Progression From Sequence,37.5 MB,"var canMakeArithmeticProgression = A => A.sort((a,b)=>a-b).map((x,i)=>A[i]-A[i-1]).slice(1).filter(x=>x==A[1]-A[0]).length==A.length-1;",1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
375507724,javascript,"6 days, 1 hour",1596476488,Accepted,72 ms,/submissions/detail/375507724/,Not Pending,Can Make Arithmetic Progression From Sequence,37.4 MB,"/**
 * @param {number[]} arr
 * @return {boolean}
 */
var canMakeArithmeticProgression = function(A) {
  return A.sort((a,b)=>a-b).map((x,i)=>A[i]-A[i-1]).slice(1).filter(x=>x===A[1]-A[0]).length===A.length-1;
};",1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
375505107,javascript,"6 days, 1 hour",1596476090,Accepted,92 ms,/submissions/detail/375505107/,Not Pending,Can Make Arithmetic Progression From Sequence,40 MB,"/**
 * @param {number[]} arr
 * @return {boolean}
 */
var canMakeArithmeticProgression = function(A) {
  if(A.length<=2) return true;
  A.sort((a,b)=>a-b);
  console.log(A);
  for(i=2;i<A.length;++i) {
    if(A[i-2]-A[i-1] != A[i-1]-A[i]) return false;
  }
  return true;
};",1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
375504092,javascript,"6 days, 1 hour",1596475938,Wrong Answer,N/A,/submissions/detail/375504092/,Not Pending,Can Make Arithmetic Progression From Sequence,N/A,"/**
 * @param {number[]} arr
 * @return {boolean}
 */
var canMakeArithmeticProgression = function(A) {
  if(A.length<=2) return true;
  A.sort((a,b)=>a-b);
  for(i=2;i<A.length;++i) {
    if(A[i-2] == 2*A[i-1]-A[i]) return true;
  }
  return false;
};",1111101111111111111011011011011111011101111101001100101100100100110100100100110101111101111
375503824,javascript,"6 days, 1 hour",1596475900,Wrong Answer,N/A,/submissions/detail/375503824/,Not Pending,Can Make Arithmetic Progression From Sequence,N/A,"/**
 * @param {number[]} arr
 * @return {boolean}
 */
var canMakeArithmeticProgression = function(A) {
  A.sort((a,b)=>a-b);
  for(i=2;i<A.length;++i) {
    if(A[i-2] == 2*A[i-1]-A[i]) return true;
  }
  return false;
};",1110001111111111111011011011011111011101111101001100101100100100110100100100110101111101111
375500161,javascript,"6 days, 1 hour",1596475387,Accepted,80 ms,/submissions/detail/375500161/,Not Pending,The K Weakest Rows in a Matrix,38.2 MB,"/**
 * @param {number[][]} mat
 * @param {number} k
 * @return {number[]}
 */
var kWeakestRows = (A,k) => A.map((x,i)=>[i,x.reduce((a,b)=>a+b,0)]).sort((a,b)=>a[1]-b[1]).map(x=>x[0]).slice(0,k);",1111111111111111111111111111111111111111111111111111
375497430,javascript,"6 days, 2 hours",1596474961,Accepted,76 ms,/submissions/detail/375497430/,Not Pending,Build an Array With Stack Operations,36.9 MB,"/**
 * @param {number[]} target
 * @param {number} n
 * @return {string[]}
 */
var buildArray = function(A, n) {
  n=Math.min(n, A[A.length-1]);
  let ans=[];
  for(let i=1;i<=n;++i) {
    ans.push(""Push"");
    if(A.indexOf(i)===-1) {
      ans.push(""Pop"");
    }
  }
  return ans;
};",111111111111111111111111111111111111111111111111
375461789,javascript,"6 days, 3 hours",1596469514,Accepted,216 ms,/submissions/detail/375461789/,Not Pending,Sort Integers by The Number of 1 Bits,42.8 MB,"/**
 * @param {number[]} arr
 * @return {number[]}
 */
var sortByBits = function(A) {
  // https://stackoverflow.com/questions/43122082/efficiently-count-the-number-of-bits-in-an-integer-in-javascript
  let f = n => n?n.toString(2).match(/1/g).length:0;
  return A.sort((a,b)=>a-b).sort((a,b)=>f(a)-f(b));
};",11111111111111111111111111111111111111111111111111111111111111111111111111111
375461478,javascript,"6 days, 3 hours",1596469468,Accepted,204 ms,/submissions/detail/375461478/,Not Pending,Sort Integers by The Number of 1 Bits,42.6 MB,"/**
 * @param {number[]} arr
 * @return {number[]}
 */
var sortByBits = function(arr) {
  // https://stackoverflow.com/questions/43122082/efficiently-count-the-number-of-bits-in-an-integer-in-javascript
  const f = n => n?n.toString(2).match(/1/g).length:0;
  arr.sort((a,b)=>a-b).sort((a,b)=>f(a)-f(b));
  return arr;
};",11111111111111111111111111111111111111111111111111111111111111111111111111111
375455664,javascript,"6 days, 3 hours",1596468551,Accepted,92 ms,/submissions/detail/375455664/,Not Pending,Maximum Depth of N-ary Tree,39.1 MB,"/**
 * // Definition for a Node.
 * function Node(val,children) {
 *    this.val = val;
 *    this.children = children;
 * };
 */

/**
 * @param {Node} root
 * @return {number}
 */
var maxDepth = function(node) {
  return node!==null?1+(node.children.length>0?Math.max(...node.children.map(x=>maxDepth(x))):0):0;
};",1111111111111111111111111111111111111
375330299,javascript,"6 days, 11 hours",1596442273,Accepted,76 ms,/submissions/detail/375330299/,Not Pending,Valid Palindrome,41.3 MB,"/**
 * @param {string} s
 * @return {boolean}
 */
var isPalindrome = function(s) {
  s=s.toLowerCase().match(/[a-z|0-9]/gi);
  if(s===null) return true;
  for(let i=0,j=s.length-1;i<j;i++,j--) 
      if(s[i]!==s[j]) return false;
  return true;
};",1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
375235609,javascript,"6 days, 15 hours",1596425641,Accepted,168 ms,/submissions/detail/375235609/,Not Pending,Minimum Absolute Difference,49.6 MB,"/**
 * @param {number[]} arr
 * @return {number[][]}
 */
var minimumAbsDifference = function(A) {
  if(A.length<2) return [];
  let ans=[];
  const n=A.length;
  A.sort((a,b)=>a-b);
  let diff=A[n-1]-A[0];
  for(let i=1;i<n;++i) {
    const cur=A[i]-A[i-1];
    if(cur<diff) {
      diff=cur;
      ans.length=0; 
    } 
    if(cur===diff) {
      ans.push([A[i-1],A[i]]);
    }
  }
  return ans;
};",111111111111111111111111111111111111
375232384,javascript,"6 days, 15 hours",1596425037,Accepted,64 ms,/submissions/detail/375232384/,Not Pending,Peak Index in a Mountain Array,37.6 MB,"/**
 * @param {number[]} A
 * @return {number}
 */
var peakIndexInMountainArray = function(A) {
  return A.indexOf(Math.max(...A));
};",11111111111111111111111111111111
375232009,javascript,"6 days, 15 hours",1596424965,Accepted,256 ms,/submissions/detail/375232009/,Not Pending,Number of Recent Calls,46.8 MB,"
var RecentCounter = function() {
  this.t = [];
};

/** 
 * @param {number} t
 * @return {number}
 */
RecentCounter.prototype.ping = function(t) {
  this.t.push(t);
  while(true) {
    if(this.t[0]===t) break;
    if(t-3000<=this.t[0]) break;
    this.t.splice(0,1);
  }
  return this.t.length;  
};

/** 
 * Your RecentCounter object will be instantiated and called as such:
 * var obj = new RecentCounter()
 * var param_1 = obj.ping(t)
 */",11111111111111111111111111111111111111111111111111111111111111111111
375227445,javascript,"6 days, 16 hours",1596424123,Accepted,96 ms,/submissions/detail/375227445/,Not Pending,N-ary Tree Preorder Traversal,39.6 MB,"/**
 * // Definition for a Node.
 * function Node(val, children) {
 *    this.val = val;
 *    this.children = children;
 * };
 */

/**
 * @param {Node} root
 * @return {number[]}
 */
var preorder = function(root) {
  let ans=[];
  
  function go(node) {
    if(node===null) return;
    ans.push(node.val);
    for(let u of node.children) go(u);
  }
  go(root)
  return ans;    
};",1111111111111111111111111111111111111
375227277,javascript,"6 days, 16 hours",1596424092,Accepted,100 ms,/submissions/detail/375227277/,Not Pending,N-ary Tree Postorder Traversal,39.6 MB,"/**
 * // Definition for a Node.
 * function Node(val,children) {
 *    this.val = val;
 *    this.children = children;
 * };
 */

/**
 * @param {Node} root
 * @return {number[]}
 */
var postorder = function(root) {
  let ans=[];
  
  function go(node) {
    if(node===null) return;
    for(let u of node.children) go(u);
    ans.push(node.val);
  }
  go(root)
  return ans;
};",1111111111111111111111111111111111111
